904814252.4,3.01,-1.25
904814252.4,3.01,-1.24
904814252.5,3.01,-1.23
904814252.5,3.03,-1.22
904814252.5,3.05,-1.22
904814252.5,3.06,-1.23
904814252.5,3.06,-1.23
904814252.6,3.06,-1.23
904814252.6,3.04,-1.23
904814252.6,3.02,-1.24
904814252.6,3.01,-1.23
904814252.6,3.01,-1.23
904814252.7,3.01,-1.23
904814252.7,3.03,-1.23
904814252.7,3.03,-1.22
904814252.7,3.04,-1.22
904814252.7,3.05,-1.22
904814252.8,3.05,-1.22
904814252.8,3.04,-1.21
904814252.8,3.04,-1.22
904814252.8,3.03,-1.24
904814252.8,3.03,-1.24
904814252.9,3.03,-1.25
904814252.9,3.04,-1.24
904814252.9,3.04,-1.23
904814252.9,3.03,-1.23
904814252.9,3.03,-1.23
904814253,3.04,-1.23
904814253,3.06,-1.22
904814253,3.06,-1.21
904814253,3.06,-1.2
904814253,3.06,-1.2
904814253.1,3.05,-1.22
904814253.1,3.04,-1.24
904814253.1,3.03,-1.24
904814253.1,3.03,-1.25
904814253.1,3.02,-1.24
904814253.2,3.02,-1.23
904814253.2,3.03,-1.22
904814253.2,3.04,-1.22
904814253.2,3.05,-1.21
904814253.2,3.05,-1.21
904814253.3,3.05,-1.21
904814253.3,3.05,-1.21
904814253.3,3.05,-1.2
904814253.3,3.04,-1.2
904814253.3,3.04,-1.2
904814253.4,3.04,-1.2
904814253.4,3.04,-1.21
904814253.4,3.04,-1.21
904814253.4,3.04,-1.21
904814253.4,3.05,-1.21
904814253.5,3.05,-1.2
904814253.5,3.04,-1.19
904814253.5,3.05,-1.19
904814253.5,3.05,-1.2
904814253.5,3.05,-1.2
904814253.6,3.05,-1.2
904814253.6,3.04,-1.21
904814253.6,3.04,-1.22
904814253.6,3.04,-1.24
904814253.6,3.03,-1.24
904814253.7,3.04,-1.23
904814253.7,3.04,-1.23
904814253.7,3.04,-1.22
904814253.7,3.05,-1.22
904814253.7,3.05,-1.23
904814253.8,3.05,-1.23
904814253.8,3.06,-1.23
904814253.8,3.05,-1.23
904814253.8,3.05,-1.22
904814253.8,3.05,-1.21
904814253.9,3.03,-1.21
904814253.9,3.03,-1.21
904814253.9,3.03,-1.22
904814253.9,3.05,-1.23
904814253.9,3.06,-1.23
904814254,3.06,-1.22
904814254,3.05,-1.21
904814254,3.04,-1.2
904814254,3.03,-1.19
904814254,3.04,-1.2
904814254.1,3.05,-1.21
904814254.1,3.05,-1.22
904814254.1,3.05,-1.23
904814254.1,3.05,-1.23
904814254.1,3.05,-1.22
904814254.2,3.05,-1.22
904814254.2,3.05,-1.21
904814254.2,3.05,-1.2
904814254.2,3.05,-1.2
904814254.2,3.04,-1.22
904814254.3,3.04,-1.22
904814254.3,3.04,-1.23
904814254.3,3.03,-1.22
904814254.3,3.03,-1.22
904814254.3,3.03,-1.22
