1245.941859,-233.41,-233.41
1246.008723,-233.38,-233.38
1246.074641,-233.38,-233.38
1246.14416,-233.41,-233.41
1246.210078,-233.36,-233.36
1246.278651,-233.41,-233.41
1246.346766,-233.38,-233.38
1246.414241,-233.41,-233.41
1246.482142,-233.38,-233.38
1246.549129,-233.41,-233.41
1246.617305,-233.38,-233.38
1246.685512,-233.38,-233.38
1246.752711,-233.38,-233.38
1246.820827,-233.41,-233.41
1246.888637,-233.38,-233.38
1246.956019,-233.38,-233.38
1247.024135,-233.38,-233.38
1247.09225,-233.38,-233.38
1247.16067,-233.41,-233.41
1247.227077,-233.41,-233.41
1247.29565,-233.38,-233.38
1247.363765,-233.41,-233.41
1247.431178,-233.38,-233.38
1247.498866,-233.38,-233.38
1247.567348,-233.38,-233.38
1247.634944,-233.38,-233.38
1247.703639,-233.38,-233.38
1247.770381,-233.38,-233.38
1247.838069,-233.38,-233.38
1247.906062,-233.38,-233.38
1247.97375,-233.38,-233.38
1248.041041,-233.41,-233.41
1248.110438,-233.38,-233.38
1248.17773,-233.38,-233.38
1248.245296,-233.41,-233.41
1248.312862,-233.38,-233.38
1248.38177,-233.38,-233.38
1248.448207,-233.38,-233.38
1248.516353,-233.38,-233.38
1248.584743,-233.41,-233.41
1248.652156,-233.38,-233.38
1248.719752,-233.38,-233.38
1248.78799,-233.38,-233.38
1248.855495,-233.38,-233.38
1248.924342,-233.38,-233.38
1248.990596,-233.38,-233.38
1249.061092,-233.38,-233.38
1249.127162,-233.41,-233.41
1249.19427,-233.38,-233.38
1249.26205,-233.38,-233.38
1249.32931,-233.38,-233.38
1249.397578,-233.41,-233.41
1249.465785,-233.38,-233.38
1249.533137,-233.38,-233.38
1249.601771,-233.38,-233.38
1249.668239,-233.38,-233.38
1249.736629,-233.41,-233.41
1249.804011,-233.38,-233.38
1249.8735,-233.38,-233.38
1249.94015,-233.38,-233.38
1250.008082,-233.38,-233.38
1250.076045,-233.38,-233.38
1250.144282,-233.38,-233.38
1250.211299,-233.38,-233.38
1250.279445,-233.38,-233.38
1250.346919,-233.41,-233.41
1250.415309,-233.38,-233.38
1250.483455,-233.38,-233.38
1250.550716,-233.38,-233.38
1250.61877,-233.41,-233.41
1250.686549,-233.38,-233.38
1250.754298,-233.38,-233.38
1250.822078,-233.41,-233.41
1250.889308,-233.36,-233.36
1250.95782,-233.38,-233.38
1251.025539,-233.38,-233.38
1251.09286,-233.38,-233.38
1251.161403,-233.38,-233.38
1251.228908,-233.38,-233.38
1251.296535,-233.38,-233.38
1251.364284,-233.38,-233.38
1251.435176,-233.41,-233.41
1251.500819,-233.38,-233.38
1251.56808,-233.38,-233.38
1251.635738,-233.41,-233.41
1251.703181,-233.38,-233.38
1251.771388,-233.41,-233.41
1251.838466,-233.38,-233.38
1251.907252,-233.38,-233.38
1251.974788,-233.38,-233.38
1252.043391,-233.38,-233.38
1252.111232,-233.38,-233.38
1252.178493,-233.38,-233.38
1252.245448,-233.38,-233.38
1252.313441,-233.38,-233.38
1252.380855,-233.38,-233.38
1252.449763,-233.38,-233.38
1252.517696,-233.41,-233.41
1252.584834,-233.38,-233.38
1252.653133,-233.38,-233.38
1252.721004,-233.41,-233.41
1252.788234,-233.38,-233.38
1252.856624,-233.38,-233.38
1252.923762,-233.41,-233.41
1252.923762,30000
1252.992,-233.41,-233.41
1253.059199,-233.23,-233.23
1253.127772,-232.57,-232.57
1253.195491,-232.37,-232.37
1253.263057,-231.56,-231.56
1253.331508,-230.57,-230.57
1253.398982,-229.87,-229.87
1253.46667,-229.08,-229.08
1253.534114,-227.82,-227.82
1253.603633,-226.55,-226.55
1253.669581,-225.01,-225.01
1253.737727,-223.6,-223.6
1253.805263,-222.42,-222.42
1253.873317,-221.16,-221.16
1253.941402,-219.89,-219.89
1254.009212,-219.1,-219.1
1254.077418,-218.79,-218.79
1254.144191,-218.66,-218.66
1254.212459,-218.59,-218.59
1254.281276,-218.55,-218.55
1254.347652,-218.55,-218.55
1254.415614,-218.53,-218.53
1254.483852,-218.5,-218.5
1254.551631,-218.53,-218.53
1254.619685,-218.53,-218.53
1254.68716,-218.53,-218.53
1254.754878,-218.53,-218.53
1254.821803,-218.53,-218.53
1254.891719,-218.5,-218.5
1254.958064,-218.5,-218.5
1255.025752,-218.48,-218.48
1255.094081,-218.48,-218.48
1255.163325,-218.46,-218.46
1255.230037,-218.46,-218.46
1255.297298,-218.48,-218.48
1255.36584,-218.48,-218.48
1255.432796,-218.48,-218.48
1255.502132,-218.46,-218.46
1255.568538,-218.44,-218.44
1255.6365,-218.44,-218.44
1255.704677,-218.42,-218.42
1255.772334,-218.44,-218.44
1255.839839,-218.42,-218.42
1255.908259,-218.42,-218.42
1255.975856,-218.39,-218.39
1256.04391,-218.42,-218.42
1256.111476,-218.37,-218.37
1256.179225,-218.35,-218.35
1256.24673,-218.35,-218.35
1256.314723,-218.33,-218.33
1256.383266,-218.33,-218.33
1256.450404,-218.33,-218.33
1256.518123,-218.31,-218.31
1256.585658,-218.31,-218.31
1256.65478,-218.28,-218.28
1256.722438,-218.26,-218.26
1256.78976,-218.26,-218.26
1256.856685,-218.26,-218.26
1256.924953,-218.24,-218.24
1256.992549,-218.22,-218.22
1257.060481,-218.22,-218.22
1257.128779,-218.22,-218.22
1257.196651,-218.2,-218.2
1257.264766,-218.17,-218.17
1257.331874,-218.2,-218.2
1257.400783,-218.17,-218.17
1257.467708,-218.15,-218.15
1257.534907,-218.15,-218.15
1257.60348,-218.15,-218.15
1257.671107,-218.13,-218.13
1257.739162,-218.11,-218.11
1257.80685,-218.11,-218.11
1257.875331,-218.09,-218.09
1257.943385,-218.09,-218.09
1258.009395,-218.06,-218.06
1258.077968,-218.06,-218.06
1258.146175,-218.06,-218.06
1258.214717,-218.04,-218.04
1258.282771,-218.02,-218.02
1258.348811,-218,-218
1258.417445,-218,-218
1258.48553,-218,-218
1258.552089,-217.98,-217.98
1258.61996,-217.98,-217.98
1258.688563,-217.95,-217.95
1258.755672,-217.95,-217.95
1258.823482,-217.93,-217.93
1258.892085,-217.91,-217.91
1258.960078,-217.91,-217.91
1259.027736,-217.91,-217.91
1259.095515,-217.89,-217.89
1259.164577,-217.89,-217.89
1259.230952,-217.87,-217.87
1259.298884,-217.87,-217.87
1259.365474,-217.84,-217.84
1259.434413,-217.84,-217.84
1259.503108,-217.82,-217.82
1259.569423,-217.82,-217.82
1259.637233,-217.78,-217.78
1259.706935,-217.8,-217.8
1259.773219,-217.78,-217.78
1259.84167,-217.76,-217.76
1259.908076,-217.76,-217.76
1259.976802,-217.73,-217.73
1260.043635,-217.71,-217.71
1260.112269,-217.73,-217.73
1260.179744,-217.71,-217.71
1260.248134,-217.69,-217.69
1260.315669,-217.67,-217.67
1260.384456,-217.67,-217.67
1260.451564,-217.67,-217.67
1260.51971,-217.67,-217.67
1260.58697,-217.65,-217.65
1260.655574,-217.65,-217.65
1260.723262,-217.65,-217.65
1260.79037,-217.62,-217.62
1260.857875,-217.65,-217.65
1260.926875,-217.6,-217.6
1260.993953,-217.65,-217.65
1261.061671,-217.62,-217.62
1261.129542,-217.6,-217.6
1261.197627,-217.62,-217.62
1261.265376,-217.62,-217.62
1261.333339,-217.6,-217.6
1261.402064,-217.6,-217.6
1261.468532,-217.6,-217.6
1261.536464,-217.6,-217.6
1261.604457,-217.62,-217.62
1261.672786,-217.58,-217.58
1261.672786,-30000
1261.739711,-217.6,-217.6
1261.807216,-217.78,-217.78
1261.8753,-218.81,-218.81
1261.943385,-220.17,-220.17
1262.010768,-221.23,-221.23
1262.078487,-222.33,-222.33
1262.146663,-223.36,-223.36
1262.214809,-224.55,-224.55
1262.282313,-225.84,-225.84
1262.350307,-227.14,-227.14
1262.417781,-228.39,-228.39
1262.486232,-229.49,-229.49
1262.553798,-230.46,-230.46
1262.622188,-231.41,-231.41
1262.689052,-232.31,-232.31
1262.756892,-233.01,-233.01
1262.825374,-233.27,-233.27
1262.892573,-233.36,-233.36
1262.960445,-233.41,-233.41
1263.028468,-233.41,-233.41
1263.096156,-233.41,-233.41
1263.163539,-233.43,-233.43
1263.231654,-233.41,-233.41
1263.300258,-233.43,-233.43
1263.367244,-233.43,-233.43
1263.434932,-233.43,-233.43
1263.503749,-233.43,-233.43
1263.570644,-233.43,-233.43
1263.638881,-233.43,-233.43
