1587.997828,-233.56,-233.56
1588.066126,-233.56,-233.56
1588.132807,-233.56,-233.56
1588.201197,-233.56,-233.56
1588.268336,-233.56,-233.56
1588.336695,-233.56,-233.56
1588.405177,-233.56,-233.56
1588.472651,-233.56,-233.56
1588.539973,-233.54,-233.54
1588.607447,-233.56,-233.56
1588.675929,-233.56,-233.56
1588.743861,-233.56,-233.56
1588.81042,-233.54,-233.54
1588.878504,-233.54,-233.54
1588.94723,-233.54,-233.54
1589.014094,-233.56,-233.56
1589.083155,-233.56,-233.56
1589.150599,-233.56,-233.56
1589.218135,-233.56,-233.56
1589.285639,-233.56,-233.56
1589.353816,-233.56,-233.56
1589.421992,-233.56,-233.56
1589.488734,-233.54,-233.54
1589.557154,-233.56,-233.56
1589.624354,-233.56,-233.56
1589.692317,-233.56,-233.56
1589.7615,-233.56,-233.56
1589.827815,-233.56,-233.56
1589.896449,-233.56,-233.56
1589.963923,-233.56,-233.56
1590.031581,-233.56,-233.56
1590.100001,-233.54,-233.54
1590.167903,-233.56,-233.56
1590.235102,-233.56,-233.56
1590.302241,-233.56,-233.56
1590.370723,-233.56,-233.56
1590.439296,-233.56,-233.56
1590.506739,-233.56,-233.56
1590.574122,-233.56,-233.56
1590.642146,-233.56,-233.56
1590.710139,-233.56,-233.56
1590.777156,-233.54,-233.54
1590.844935,-233.54,-233.54
1590.913356,-233.56,-233.56
1590.984584,-233.56,-233.56
pulse:1590.984584,30000
1591.049189,-233.56,-233.56
1591.119166,-233.56,-233.56
1591.184687,-233.34,-233.34
1591.252406,-232.81,-232.81
1591.32107,-232.81,-232.81
1591.38769,-232.17,-232.17
1591.455714,-231.52,-231.52
1591.524104,-230.94,-230.94
1591.591609,-230.53,-230.53
1591.659694,-230.31,-230.31
1591.72729,-229.87,-229.87
1591.794642,-229.41,-229.41
1591.862574,-228.88,-228.88
1591.930751,-228.55,-228.55
1591.99795,-228,-228
1592.065883,-227.54,-227.54
1592.133815,-227.01,-227.01
1592.202876,-226.26,-226.26
1592.269557,-225.27,-225.27
1592.337184,-224.22,-224.22
1592.405177,-223.14,-223.14
1592.473841,-221.95,-221.95
1592.541743,-220.53,-220.53
1592.608546,-219.1,-219.1
1592.676844,-218.48,-218.48
1592.74441,-218.46,-218.46
1592.812159,-218.48,-218.48
1592.880183,-218.46,-218.46
1592.94778,-218.46,-218.46
1593.015223,-218.46,-218.46
1593.084376,-218.46,-218.46
1593.150996,-218.48,-218.48
1593.219874,-218.46,-218.46
1593.286555,-218.46,-218.46
1593.354915,-218.46,-218.46
1593.422908,-218.46,-218.46
1593.490748,-218.48,-218.48
1593.557887,-218.44,-218.44
1593.625972,-218.46,-218.46
1593.693721,-218.46,-218.46
1593.76205,-218.48,-218.48
1593.829524,-218.46,-218.46
1593.89651,-218.48,-218.48
1593.966823,-218.44,-218.44
1594.032771,-218.46,-218.46
1594.100642,-218.46,-218.46
1594.169215,-218.46,-218.46
1594.23733,-218.46,-218.46
1594.304591,-218.46,-218.46
1594.37234,-218.48,-218.48
1594.439326,-218.48,-218.48
1594.507197,-218.48,-218.48
1594.575374,-218.46,-218.46
1594.643062,-218.46,-218.46
1594.712153,-218.46,-218.46
1594.77856,-218.46,-218.46
1594.846736,-218.46,-218.46
1594.913966,-218.46,-218.46
1594.983241,-218.46,-218.46
1595.050105,-218.46,-218.46
1595.117732,-218.48,-218.48
1595.18542,-218.46,-218.46
1595.253657,-218.46,-218.46
1595.320826,-218.46,-218.46
1595.389338,-218.44,-218.44
1595.45663,-218.46,-218.46
1595.524745,-218.46,-218.46
1595.592494,-218.44,-218.44
1595.660762,-218.46,-218.46
1595.728358,-218.46,-218.46
1595.795741,-218.46,-218.46
1595.863582,-218.46,-218.46
1595.931422,-218.46,-218.46
1595.999415,-218.46,-218.46
1596.067622,-218.46,-218.46
1596.134669,-218.46,-218.46
1596.203212,-218.46,-218.46
1596.270686,-218.46,-218.46
1596.338527,-218.46,-218.46
1596.406245,-218.46,-218.46
1596.477504,-218.44,-218.44
1596.541682,-218.44,-218.44
1596.609065,-218.46,-218.46
1596.677363,-218.44,-218.44
1596.746364,-218.46,-218.46
1596.8128,-218.46,-218.46
1596.881282,-218.46,-218.46
1596.948878,-218.46,-218.46
1597.01678,-218.44,-218.44
1597.085475,-218.46,-218.46
1597.152156,-218.46,-218.46
1597.221461,-218.46,-218.46
1597.287257,-218.46,-218.46
1597.355678,-218.46,-218.46
1597.423732,-218.46,-218.46
1597.491756,-218.46,-218.46
pulse:1597.491756,-30000
1597.55926,-218.44,-218.44
1597.626918,-218.44,-218.44
1597.694636,-218.46,-218.46
1597.763087,-218.61,-218.61
1597.83044,-219.41,-219.41
1597.898158,-220.2,-220.2
1597.966548,-221.36,-221.36
1598.033412,-222.44,-222.44
1598.101649,-223.36,-223.36
1598.168819,-224.09,-224.09
1598.237178,-224.92,-224.92
1598.304317,-225.65,-225.65
1598.372218,-226.24,-226.24
1598.441279,-226.86,-226.86
1598.508601,-227.23,-227.23
1598.57632,-227.56,-227.56
1598.64413,-227.63,-227.63
1598.711696,-227.58,-227.58
1598.779048,-227.6,-227.6
1598.847926,-227.63,-227.63
1598.91537,-227.63,-227.63
1598.983882,-227.63,-227.63
1599.051143,-227.6,-227.6
1599.119105,-227.63,-227.63
1599.186244,-227.63,-227.63
1599.254054,-227.65,-227.65
1599.321681,-227.65,-227.65
1599.390376,-227.63,-227.63
1599.457515,-227.63,-227.63
1599.526362,-227.65,-227.65
1599.593593,-227.63,-227.63
1599.66183,-227.65,-227.65
1599.730067,-227.63,-227.63
1599.797053,-227.63,-227.63
1599.864406,-227.63,-227.63
1599.932521,-227.65,-227.65
1600.000514,-227.65,-227.65
1600.068263,-227.76,-227.76
1600.136165,-228.17,-228.17
1600.20428,-228.26,-228.26
1600.272487,-228.28,-228.28
1600.339564,-228.28,-228.28
1600.407191,-228.2,-228.2
1600.47607,-228.09,-228.09
1600.543849,-228,-228
1600.610866,-227.89,-227.89
1600.678584,-227.85,-227.85
1600.746699,-227.82,-227.82
1600.814052,-227.8,-227.8
1600.882503,-227.8,-227.8
1600.950069,-227.78,-227.78
1601.01739,-227.78,-227.78
1601.085383,-227.78,-227.78
1601.152858,-227.78,-227.78
1601.221034,-227.78,-227.78
1601.288508,-227.78,-227.78
1601.35638,-227.76,-227.76
1601.425105,-227.76,-227.76
1601.492427,-227.76,-227.76
1601.559474,-227.76,-227.76
1601.627956,-227.74,-227.74
1601.695705,-227.76,-227.76
1601.764247,-227.76,-227.76
1601.831508,-227.76,-227.76
1601.899226,-227.76,-227.76
1601.966273,-227.76,-227.76
